Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","59727.932","X","Figure from international organizations",""
"OA","Annual population","380","Italy","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","29090.258","X","Figure from international organizations",""
"OA","Annual population","380","Italy","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","30637.674","X","Figure from international organizations",""
"OA","Annual population","380","Italy","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","17329.18","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2813.773","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1396.657","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1417.116","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1279.22","X","Figure from international organizations",""
"OA","Annual population","392","Japan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","125791.677","X","Figure from international organizations",""
"OA","Annual population","392","Japan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","61158.671","X","Figure from international organizations",""
"OA","Annual population","392","Japan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","64633.006","X","Figure from international organizations",""
"OA","Annual population","392","Japan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","10531.932","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10698.683","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5555.605","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5143.079","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","885.864","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","18754.258","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","9005.743","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","9748.515","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","7894.648","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","50951.45","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","25272.193","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","25679.257","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","37851.953","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","124.241","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","60.39","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","63.851","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","54.392","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4441.1","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2738.222","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1702.878","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
