Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","328","Guyana","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","43.59","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter"
"OER","Employment Indicators: Rural","328","Guyana","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","61.72","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter"
"OER","Employment Indicators: Rural","328","Guyana","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","42.58","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter"
"OER","Employment Indicators: Rural","328","Guyana","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","15.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter"
"OER","Employment Indicators: Rural","340","Honduras","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","1771.45","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","509.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","936.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","175.53","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","149.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","65.51","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","61.27","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","71.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","65.35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","340","Honduras","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","50.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"OER","Employment Indicators: Rural","348","Hungary","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1393.01","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","111.21","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1039.94","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","229.26","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","12.6","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","57.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","35.63","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","85.12","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","56.17","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","348","Hungary","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","2.59","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","352","Iceland","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","31.09","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","352","Iceland","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3.94","X","Figure from international organizations","Repository: Eurostat special tabulation"
